type	league	clubIndex	club	playerIndex	player	position	age	overall	nationality	speed	resistance	quality	morale	style	formation	value	wage	uid	provenance
T	eu_croatia	1	HNK Rijeka	-1		-1	2010	0	Croatia	0	0	0	55	55	2	0	0	eu_croatia:1	REGISTRY
P	eu_croatia	1	HNK Rijeka	0	Robert Lisjak	0	32	70	Unknown	67	68	62	55	0	0	3600000	200000	eu:robertlisjak	SEASON_APPS_EST_RATING
P	eu_croatia	1	HNK Rijeka	1	Tomislav Pelin	0	29	66	Unknown	70	69	69	55	0	0	2304000	120000	eu:tomislavpelin	SEASON_APPS_EST_RATING
P	eu_croatia	1	HNK Rijeka	2	Dino Raspor	1	28	62	Unknown	63	57	58	55	0	0	1296000	70000	eu:dinoraspor	ESTIMATED
P	eu_croatia	1	HNK Rijeka	3	Fausto Budicin	1	29	69	Unknown	57	60	56	55	0	0	3249000	180000	eu:faustobudicin	SEASON_APPS_EST_RATING
P	eu_croatia	1	HNK Rijeka	4	Igor Čagalj	1	27	68	Unknown	63	59	64	55	0	0	2916000	160000	eu:igorcagalj	SEASON_APPS_EST_RATING
P	eu_croatia	1	HNK Rijeka	5	Kristijan Čaval	2	31	68	Unknown	71	73	72	55	0	0	2916000	160000	eu:kristijancaval	SEASON_APPS_EST_RATING
P	eu_croatia	1	HNK Rijeka	6	Andro Švrljuga	2	24	69	Unknown	64	73	71	55	0	0	3249000	180000	eu:androsvrljuga	SEASON_APPS_EST_RATING
P	eu_croatia	1	HNK Rijeka	7	Vlade Lazarevski	1	30	64	Unknown	61	67	63	55	0	0	1764000	90000	eu:vladelazarevski	ESTIMATED
P	eu_croatia	1	HNK Rijeka	8	Neven Vukman	2	25	67	Unknown	67	68	67	55	0	0	2601000	140000	eu:nevenvukman	SEASON_APPS_EST_RATING
P	eu_croatia	1	HNK Rijeka	9	Milan Đurišić	2	23	64	Unknown	61	58	66	55	0	0	1764000	90000	eu:milanurisic	SEASON_APPS_EST_RATING
P	eu_croatia	1	HNK Rijeka	10	Hrvoje Štrok	2	30	69	Unknown	58	68	70	55	0	0	3249000	180000	eu:hrvojestrok	SEASON_APPS_EST_RATING
P	eu_croatia	1	HNK Rijeka	11	Antonini Čulina	2	18	67	Unknown	63	64	59	55	0	0	2601000	140000	eu:antoniniculina	SEASON_APPS_EST_RATING
P	eu_croatia	1	HNK Rijeka	12	Alen Pamić	2	32	62	Unknown	70	55	64	55	0	0	1296000	70000	eu:alenpamic	ESTIMATED
P	eu_croatia	1	HNK Rijeka	13	Sergio Zijler	3	23	63	Unknown	54	58	60	55	0	0	1521000	80000	eu:sergiozijler	SEASON_APPS_EST_RATING
P	eu_croatia	1	HNK Rijeka	14	Radomir Đalović	3	27	67	Unknown	58	73	63	55	0	0	2601000	140000	eu:radomiralovic	SEASON_APPS_EST_RATING
P	eu_croatia	1	HNK Rijeka	15	Ivan Rodić	3	24	66	Unknown	55	59	69	55	0	0	2304000	120000	eu:ivanrodic	SEASON_APPS_EST_RATING
P	eu_croatia	1	HNK Rijeka	16	Duje Baković	1	24	67	Unknown	61	58	67	55	0	0	2601000	140000	eu:dujebakovic	SEASON_APPS_EST_RATING
P	eu_croatia	1	HNK Rijeka	17	Vedran Turkalj	3	29	64	Unknown	59	65	69	55	0	0	1764000	90000	eu:vedranturkalj	ESTIMATED
P	eu_croatia	1	HNK Rijeka	18	Damir Kreilach	2	21	69	Unknown	71	63	68	55	0	0	3249000	180000	eu:damirkreilach:16041989	SEASON_ARCHIVE_EST_RATING
P	eu_croatia	1	HNK Rijeka	19	Davor Landeka	2	25	68	Unknown	62	64	73	55	0	0	2916000	160000	eu:davorlandeka:18091984	SEASON_ARCHIVE_EST_RATING
P	eu_croatia	1	HNK Rijeka	20	Sandi Križman	3	20	66	Unknown	73	63	61	55	0	0	2304000	120000	eu:sandikrizman:17081989	SEASON_ARCHIVE_EST_RATING
P	eu_croatia	1	HNK Rijeka	21	Valentino Stepcić	3	20	66	Unknown	71	62	64	55	0	0	2304000	120000	eu:valentinostepcic:16011990	SEASON_ARCHIVE_EST_RATING
T	eu_croatia	2	Hajduk Split	-1		-1	2010	0	Croatia	0	0	0	55	55	2	0	0	eu_croatia:2	REGISTRY
P	eu_croatia	2	Hajduk Split	0	Danijel Subašić	0	25	71	Unknown	60	69	60	55	0	0	3969000	220000	eu:danijelsubasic	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	1	Lovre Kalinić	0	20	66	Unknown	60	63	64	55	0	0	2304000	120000	eu:lovrekalinic	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	2	Jurica Buljat	1	23	72	Unknown	68	57	64	55	0	0	4356000	240000	eu:juricabuljat	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	3	Hrvoje Vejić	1	33	70	Unknown	59	69	64	55	0	0	3600000	200000	eu:hrvojevejic	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	4	Mario Maloča	1	21	72	Unknown	66	76	73	55	0	0	4356000	240000	eu:mariomaloca	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	5	Srđan Andrić	2	30	69	Unknown	61	56	56	55	0	0	3249000	180000	eu:sranandric	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	6	Marin Ljubičić	2	22	70	Unknown	58	59	57	55	0	0	3600000	200000	eu:marinljubicic	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	7	Krešo Ljubičić	2	21	67	Unknown	58	67	59	55	0	0	2601000	140000	eu:kresoljubicic	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	8	Dinko Trebotić	2	20	70	Unknown	75	70	73	55	0	0	3600000	200000	eu:dinkotrebotic	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	9	Franko Andrijašević	2	19	69	Unknown	61	66	68	55	0	0	3249000	180000	eu:frankoandrijasevic	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	10	Marin Tomasov	2	22	72	Unknown	58	56	66	55	0	0	4356000	240000	eu:marintomasov	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	11	Anas Sharbini	2	23	70	Unknown	73	67	63	55	0	0	3600000	200000	eu:anassharbini	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	12	Ahmad Sharbini	3	23	70	Unknown	68	70	66	55	0	0	3600000	200000	eu:ahmadsharbini	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	13	Mirko Oremuš	2	21	71	Unknown	60	60	62	55	0	0	3969000	220000	eu:mirkooremus	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	14	Senijad Ibričić	2	24	70	Unknown	60	68	65	55	0	0	3600000	200000	eu:senijadibricic	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	15	Ante Vukušić	3	19	72	Unknown	62	66	74	55	0	0	4356000	240000	eu:antevukusic	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	16	Duje Čop	3	20	69	Unknown	69	73	63	55	0	0	3249000	180000	eu:dujecop	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	17	Mario Brkljača	2	25	71	Unknown	61	61	65	55	0	0	3969000	220000	eu:mariobrkljaca	SEASON_APPS_EST_RATING
P	eu_croatia	2	Hajduk Split	18	Ivan Jakov Džoni	3	21	64	Unknown	70	58	68	55	0	0	1764000	90000	eu:ivanjakovdzoni	ESTIMATED
P	eu_croatia	2	Hajduk Split	19	Ervin Bulku	1	29	68	Unknown	69	69	63	55	0	0	2916000	160000	eu:ervinbulku:03031981	SEASON_ARCHIVE_EST_RATING
T	eu_cyprus	0	AEK Larnaca	-1		-1	2010	0	Cyprus	0	0	0	55	55	2	0	0	eu_cyprus:0	REGISTRY
P	eu_cyprus	0	AEK Larnaca	0	Marco Fortin	0	36	64	Unknown	60	63	66	55	0	0	1764000	90000	eu:marcofortin	SEASON_APPS_EST_RATING
P	eu_cyprus	0	AEK Larnaca	1	Alexandre Negri	0	28	65	Unknown	66	59	69	55	0	0	2025000	110000	eu:alexandrenegri	ESTIMATED
P	eu_cyprus	0	AEK Larnaca	2	Kevin Hofland	1	31	66	Unknown	64	60	71	55	0	0	2304000	120000	eu:kevinhofland	SEASON_APPS_EST_RATING
P	eu_cyprus	0	AEK Larnaca	3	Jason Demetriou	2	22	63	Unknown	60	63	63	55	0	0	1521000	80000	eu:jasondemetriou	SEASON_APPS_EST_RATING
P	eu_cyprus	0	AEK Larnaca	4	Marios Nicolaou	1	33	60	Unknown	69	57	59	55	0	0	900000	50000	eu:mariosnicolaou	ESTIMATED
P	eu_cyprus	0	AEK Larnaca	5	Nestoras Mitidis	3	19	63	Unknown	69	58	55	55	0	0	1521000	80000	eu:nestorasmitidis	SEASON_APPS_EST_RATING
P	eu_cyprus	0	AEK Larnaca	6	Murat Akın	1	33	64	Unknown	61	58	62	55	0	0	1764000	90000	eu:muratakn	ESTIMATED
P	eu_cyprus	0	AEK Larnaca	7	Gonzalo García	1	27	64	Unknown	61	66	65	55	0	0	1764000	90000	eu:gonzalogarcia	ESTIMATED
P	eu_cyprus	0	AEK Larnaca	8	Gregoor van Dijk	2	28	63	Unknown	56	54	61	55	0	0	1521000	80000	eu:gregoorvandijk	SEASON_APPS_EST_RATING
P	eu_cyprus	0	AEK Larnaca	9	Miljan Mrdaković	2	33	68	Unknown	69	69	70	55	0	0	2916000	160000	eu:miljanmrdakovic	ESTIMATED
P	eu_cyprus	0	AEK Larnaca	10	Nordin Wooter	2	33	66	Unknown	66	73	61	55	0	0	2304000	120000	eu:nordinwooter	ESTIMATED
P	eu_cyprus	0	AEK Larnaca	11	Edwin Linssen	2	29	63	Unknown	68	63	60	55	0	0	1521000	80000	eu:edwinlinssen	SEASON_APPS_EST_RATING
P	eu_cyprus	0	AEK Larnaca	12	Gorka Pintado	3	32	67	Unknown	72	70	69	55	0	0	2601000	140000	eu:gorkapintado	SEASON_APPS_EST_RATING
P	eu_cyprus	0	AEK Larnaca	13	Ander Murillo	2	26	65	Unknown	67	59	66	55	0	0	2025000	110000	eu:andermurillo	ESTIMATED
P	eu_cyprus	0	AEK Larnaca	14	David Català	2	21	62	Unknown	68	65	66	55	0	0	1296000	70000	eu:davidcatala	ESTIMATED
P	eu_cyprus	0	AEK Larnaca	15	Héctor Martínez	3	32	64	Unknown	55	58	70	55	0	0	1764000	90000	eu:hectormartinez	ESTIMATED
T	eu_cyprus	1	APOEL	-1		-1	2010	0	Cyprus	0	0	0	55	55	2	0	0	eu_cyprus:1	REGISTRY
P	eu_cyprus	1	APOEL	0	Dionysis Chiotis	0	33	70	Unknown	67	64	76	55	0	0	3600000	200000	eu:dionysischiotis	SEASON_APPS_EST_RATING
P	eu_cyprus	1	APOEL	1	Anastasios Kissas	0	22	69	Unknown	60	71	64	55	0	0	3249000	180000	eu:anastasioskissas	SEASON_APPS_EST_RATING
P	eu_cyprus	1	APOEL	2	Paulo Jorge	1	30	65	Unknown	61	66	58	55	0	0	2025000	110000	eu:paulojorge	SEASON_APPS_EST_RATING
P	eu_cyprus	1	APOEL	3	Marcelo Oliveira	1	32	70	Unknown	77	65	74	55	0	0	3600000	200000	eu:marcelooliveira	ESTIMATED
P	eu_cyprus	1	APOEL	4	Nuno Morais	1	26	65	Unknown	61	70	61	55	0	0	2025000	110000	eu:nunomorais	SEASON_APPS_EST_RATING
P	eu_cyprus	1	APOEL	5	Marios Ilia	1	31	65	Unknown	73	68	59	55	0	0	2025000	110000	eu:mariosilia	SEASON_APPS_EST_RATING
P	eu_cyprus	1	APOEL	6	Savvas Poursaitidis	2	34	65	Unknown	63	56	62	55	0	0	2025000	110000	eu:savvaspoursaitidis	SEASON_APPS_EST_RATING
P	eu_cyprus	1	APOEL	7	Athos Solomou	2	24	65	Unknown	68	66	70	55	0	0	2025000	110000	eu:athossolomou	SEASON_APPS_EST_RATING
P	eu_cyprus	1	APOEL	8	Constantinos Charalambides	2	28	62	Unknown	58	56	66	55	0	0	1296000	70000	eu:constantinoscharalambides	ESTIMATED
P	eu_cyprus	1	APOEL	9	Nektarios Alexandrou	3	26	65	Unknown	57	57	65	55	0	0	2025000	110000	eu:nektariosalexandrou	SEASON_APPS_EST_RATING
P	eu_cyprus	1	APOEL	10	Hélio Pinto	2	26	65	Unknown	68	61	63	55	0	0	2025000	110000	eu:heliopinto	SEASON_APPS_EST_RATING
P	eu_cyprus	1	APOEL	11	Gustavo Manduca	3	30	65	Unknown	71	64	64	55	0	0	2025000	110000	eu:gustavomanduca	SEASON_APPS_EST_RATING
P	eu_cyprus	1	APOEL	12	Ivan Tričkovski	3	23	70	Unknown	62	72	72	55	0	0	3600000	200000	eu:ivantrickovski	SEASON_APPS_EST_RATING
P	eu_cyprus	1	APOEL	13	Aílton Almeida	2	27	65	Unknown	70	63	61	55	0	0	2025000	110000	eu:ailtonalmeida	ESTIMATED
P	eu_cyprus	1	APOEL	14	Esteban Solari	3	30	65	Unknown	56	66	62	55	0	0	2025000	110000	eu:estebansolari	SEASON_APPS_EST_RATING
P	eu_cyprus	1	APOEL	15	Marcin Żewłakow	3	30	63	Unknown	61	68	64	55	0	0	1521000	80000	eu:marcinzewakow	ESTIMATED
P	eu_cyprus	1	APOEL	16	Nenad Mirosavljević	3	32	68	Unknown	75	70	68	55	0	0	2916000	160000	eu:nenadmirosavljevic	SEASON_APPS_EST_RATING
P	eu_cyprus	1	APOEL	17	Marios Elia	3	21	69	Unknown	64	68	66	55	0	0	3249000	180000	eu:marioselia	ESTIMATED
T	eu_cyprus	2	Apollon Limassol	-1		-1	2010	0	Cyprus	0	0	0	55	55	2	0	0	eu_cyprus:2	REGISTRY
P	eu_cyprus	2	Apollon Limassol	0	Aleš Chvalovský	0	31	66	Unknown	72	65	72	55	0	0	2304000	120000	eu:aleschvalovsky	SEASON_APPS_EST_RATING
P	eu_cyprus	2	Apollon Limassol	1	Sofronis Avgousti	0	33	62	Unknown	69	63	58	55	0	0	1296000	70000	eu:sofronisavgousti	ESTIMATED
P	eu_cyprus	2	Apollon Limassol	2	Bruno Vale	1	29	61	Unknown	69	57	64	55	0	0	1089000	60000	eu:brunovale	ESTIMATED
P	eu_cyprus	2	Apollon Limassol	3	Bruno Luz	1	30	64	Unknown	58	70	59	55	0	0	1764000	90000	eu:brunoluz	ESTIMATED
P	eu_cyprus	2	Apollon Limassol	4	Nasief Morris	1	29	67	Unknown	62	61	69	55	0	0	2601000	140000	eu:nasiefmorris	SEASON_APPS_EST_RATING
P	eu_cyprus	2	Apollon Limassol	5	Giorgos Merkis	1	29	61	Unknown	53	59	56	55	0	0	1089000	60000	eu:giorgosmerkis	ESTIMATED
P	eu_cyprus	2	Apollon Limassol	6	Marios Stylianou	1	33	65	Unknown	56	63	67	55	0	0	2025000	110000	eu:mariosstylianou	ESTIMATED
P	eu_cyprus	2	Apollon Limassol	7	Gastón Sangoy	1	32	63	Unknown	69	59	64	55	0	0	1521000	80000	eu:gastonsangoy	ESTIMATED
P	eu_cyprus	2	Apollon Limassol	8	Mustapha Bangura	2	20	68	Unknown	69	74	70	55	0	0	2916000	160000	eu:mustaphabangura	SEASON_APPS_EST_RATING
P	eu_cyprus	2	Apollon Limassol	9	Haris Handžić	2	32	64	Unknown	71	67	66	55	0	0	1764000	90000	eu:harishandzic	ESTIMATED
P	eu_cyprus	2	Apollon Limassol	10	Camel Meriem	2	27	66	Unknown	74	66	65	55	0	0	2304000	120000	eu:camelmeriem	ESTIMATED
P	eu_cyprus	2	Apollon Limassol	11	Nuno Lopes	2	21	61	Unknown	69	59	62	55	0	0	1089000	60000	eu:nunolopes	ESTIMATED
P	eu_cyprus	2	Apollon Limassol	12	Costas Maris	2	29	64	Unknown	72	62	64	55	0	0	1764000	90000	eu:costasmaris	ESTIMATED
P	eu_cyprus	2	Apollon Limassol	13	Jatto Ceesay	2	24	64	Unknown	58	66	62	55	0	0	1764000	90000	eu:jattoceesay	ESTIMATED
P	eu_cyprus	2	Apollon Limassol	14	Richard Kingson	2	22	64	Unknown	68	67	70	55	0	0	1764000	90000	eu:richardkingson	ESTIMATED
T	eu_cyprus	3	Omonia Nicosia	-1		-1	2010	0	Cyprus	0	0	0	55	55	2	0	0	eu_cyprus:3	REGISTRY
P	eu_cyprus	3	Omonia Nicosia	0	Stefanos Kotsolis	0	20	67	Unknown	75	71	65	55	0	0	2601000	140000	eu:stefanoskotsolis	ESTIMATED
P	eu_cyprus	3	Omonia Nicosia	1	Antonis Georgallidis	0	28	66	Unknown	70	59	69	55	0	0	2304000	120000	eu:antonisgeorgallidis	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	2	Georgios Loizou	1	30	64	Unknown	65	60	59	55	0	0	1764000	90000	eu:georgiosloizou	ESTIMATED
P	eu_cyprus	3	Omonia Nicosia	3	Dragoslav Jevrić	0	36	66	Unknown	57	61	62	55	0	0	2304000	120000	eu:dragoslavjevric	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	4	Iago Bouzón	1	27	68	Unknown	72	67	66	55	0	0	2916000	160000	eu:iagobouzon	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	5	Christos Karypidis	1	27	65	Unknown	61	67	70	55	0	0	2025000	110000	eu:christoskarypidis	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	6	Rasheed Alabi	1	31	62	Unknown	60	55	57	55	0	0	1296000	70000	eu:rasheedalabi	ESTIMATED
P	eu_cyprus	3	Omonia Nicosia	7	Timo Wenzel	1	32	66	Unknown	59	65	66	55	0	0	2304000	120000	eu:timowenzel	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	8	Elias Charalambous	1	29	70	Unknown	76	64	67	55	0	0	3600000	200000	eu:eliascharalambous	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	9	Víctor Espasandín	1	25	65	Unknown	58	69	65	55	0	0	2025000	110000	eu:victorespasandin	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	10	Yuval Shpungin	1	23	66	Unknown	60	67	71	55	0	0	2304000	120000	eu:yuvalshpungin	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	11	Davidson Morais	1	29	65	Unknown	60	57	60	55	0	0	2025000	110000	eu:davidsonmorais	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	12	Noel Kaseke	2	29	65	Unknown	73	68	59	55	0	0	2025000	110000	eu:noelkaseke	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	13	Dimitrios Grammozis	2	32	66	Unknown	64	67	66	55	0	0	2304000	120000	eu:dimitriosgrammozis	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	14	Konstantinos Makridis	2	28	70	Unknown	77	64	66	55	0	0	3600000	200000	eu:konstantinosmakridis	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	15	Bruno Aguiar	2	29	69	Unknown	72	71	71	55	0	0	3249000	180000	eu:brunoaguiar	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	16	José Manuel Rueda	2	22	67	Unknown	72	70	67	55	0	0	2601000	140000	eu:josemanuelrueda	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	17	Andreas Avraam	3	23	68	Unknown	77	61	65	55	0	0	2916000	160000	eu:andreasavraam	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	18	Stathis Aloneftis	2	27	66	Unknown	72	63	62	55	0	0	2304000	120000	eu:stathisaloneftis	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	19	Giorgos Efrem	2	21	69	Unknown	68	67	66	55	0	0	3249000	180000	eu:giorgosefrem	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	20	Dimitris Christofi	3	21	66	Unknown	66	62	60	55	0	0	2304000	120000	eu:dimitrischristofi	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	21	Lomana LuaLua	3	29	65	Unknown	55	61	63	55	0	0	2025000	110000	eu:lomanalualua	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	22	Hernán Rengifo	3	27	65	Unknown	55	59	62	55	0	0	2025000	110000	eu:hernanrengifo	SEASON_APPS_EST_RATING
P	eu_cyprus	3	Omonia Nicosia	23	Michalis Konstantinou	3	32	67	Unknown	69	73	66	55	0	0	2601000	140000	eu:michaliskonstantinou	SEASON_APPS_EST_RATING
T	eu_cyprus	4	Anorthosis Famagusta	-1		-1	2010	0	Cyprus	0	0	0	55	55	2	0	0	eu_cyprus:4	REGISTRY
P	eu_cyprus	4	Anorthosis Famagusta	0	Matuš Kozáčik	0	26	70	Unknown	72	63	75	55	0	0	3600000	200000	eu:matuskozacik	SEASON_APPS_EST_RATING
P	eu_cyprus	4	Anorthosis Famagusta	1	Wojciech Kowalewski	0	33	66	Unknown	55	58	62	55	0	0	2304000	120000	eu:wojciechkowalewski	SEASON_APPS_EST_RATING
P	eu_cyprus	4	Anorthosis Famagusta	2	Gavriil Konstantinou	1	31	67	Unknown	71	66	63	55	0	0	2601000	140000	eu:gavriilkonstantinou	ESTIMATED
P	eu_cyprus	4	Anorthosis Famagusta	3	Nikolas Asprogenous	1	22	64	Unknown	57	59	69	55	0	0	1764000	90000	eu:nikolasasprogenous	ESTIMATED
P	eu_cyprus	4	Anorthosis Famagusta	4	Marcos Argüello	0	29	66	Unknown	59	69	57	55	0	0	2304000	120000	eu:marcosarguello	SEASON_APPS_EST_RATING
P	eu_cyprus	4	Anorthosis Famagusta	5	Civard Sprockel	1	27	65	Unknown	64	71	67	55	0	0	2025000	110000	eu:civardsprockel	SEASON_APPS_EST_RATING
P	eu_cyprus	4	Anorthosis Famagusta	6	Pablo Frontini	2	26	65	Unknown	56	72	65	55	0	0	2025000	110000	eu:pablofrontini	SEASON_APPS_EST_RATING
P	eu_cyprus	4	Anorthosis Famagusta	7	Georgios Georgiou	1	30	66	Unknown	61	64	72	55	0	0	2304000	120000	eu:georgiosgeorgiou	SEASON_APPS_EST_RATING
P	eu_cyprus	4	Anorthosis Famagusta	8	Jürgen Colin	1	29	69	Unknown	71	63	66	55	0	0	3249000	180000	eu:jurgencolin	SEASON_APPS_EST_RATING
P	eu_cyprus	4	Anorthosis Famagusta	9	Nikolaos Katsavakis	1	31	67	Unknown	69	60	68	55	0	0	2601000	140000	eu:nikolaoskatsavakis	SEASON_APPS_EST_RATING
P	eu_cyprus	4	Anorthosis Famagusta	10	Valentinos Sielis	1	20	65	Unknown	70	63	65	55	0	0	2025000	110000	eu:valentinossielis	SEASON_APPS_EST_RATING
P	eu_cyprus	4	Anorthosis Famagusta	11	Vincent Laban	2	25	66	Unknown	63	63	65	55	0	0	2304000	120000	eu:vincentlaban	SEASON_APPS_EST_RATING
P	eu_cyprus	4	Anorthosis Famagusta	12	Ricardo Laborde	2	22	67	Unknown	72	73	61	55	0	0	2601000	140000	eu:ricardolaborde	SEASON_APPS_EST_RATING
P	eu_cyprus	4	Anorthosis Famagusta	13	Hawar Mulla Mohammed	2	33	63	Unknown	68	59	64	55	0	0	1521000	80000	eu:hawarmullamohammed	ESTIMATED
P	eu_cyprus	4	Anorthosis Famagusta	14	Cafu	3	32	66	Unknown	57	65	59	55	0	0	2304000	120000	eu:cafu	SEASON_APPS_EST_RATING
P	eu_cyprus	4	Anorthosis Famagusta	15	Semedo	3	28	62	Unknown	60	58	63	55	0	0	1296000	70000	eu:semedo	ESTIMATED
P	eu_cyprus	4	Anorthosis Famagusta	16	Andreas Makris	3	29	62	Unknown	68	69	59	55	0	0	1296000	70000	eu:andreasmakris	ESTIMATED
T	eu_czech	0	Slavia Praha	-1		-1	2010	0	Czech	0	0	0	55	55	2	0	0	eu_czech:0	REGISTRY
P	eu_czech	0	Slavia Praha	0	Stanislav Vlček	3	34	73	Unknown	63	64	74	55	0	0	4761000	260000	eu:stanislavvlcek	SEASON_APPS_FIFA11
P	eu_czech	0	Slavia Praha	1	Jaroslav Černý	2	31	70	Unknown	62	68	60	55	0	0	3600000	200000	eu:jaroslavcerny	SEASON_APPS_FIFA11
P	eu_czech	0	Slavia Praha	2	Lukáš Jarolím	2	34	70	Unknown	62	81	52	55	0	0	3600000	200000	eu:lukasjarolim	SEASON_APPS_FIFA11
P	eu_czech	0	Slavia Praha	3	Adam Hloušek	2	21	67	Unknown	77	62	62	55	0	0	2601000	140000	eu:adamhlousek	SEASON_APPS_FIFA11
P	eu_czech	0	Slavia Praha	4	David Hubáček	1	33	71	Unknown	73	50	66	55	0	0	3969000	220000	eu:davidhubacek	SEASON_APPS_FIFA11
P	eu_czech	0	Slavia Praha	5	Karol Kisel	2	33	70	Unknown	78	68	65	55	0	0	3600000	200000	eu:karolkisel	SEASON_APPS_FIFA11
P	eu_czech	0	Slavia Praha	6	Tijani Belaïd	2	22	67	Unknown	66	70	44	55	0	0	2601000	140000	eu:tijanibelaid	SEASON_APPS_FIFA11
P	eu_czech	0	Slavia Praha	7	Benjamin Vomáčka	1	32	67	Unknown	78	38	61	55	0	0	2601000	140000	eu:benjaminvomacka	SEASON_APPS_FIFA11
P	eu_czech	0	Slavia Praha	8	Hocine Ragued	2	27	67	Unknown	67	72	50	55	0	0	2601000	140000	eu:hocineragued	SEASON_APPS_FIFA11
P	eu_czech	0	Slavia Praha	9	Josef Kaufman	1	26	67	Unknown	71	64	61	55	0	0	2601000	140000	eu:josefkaufman	SEASON_APPS_FIFA11
P	eu_czech	0	Slavia Praha	10	Petr Janda	2	23	71	Unknown	70	62	59	55	0	0	3969000	220000	eu:petrjanda	SEASON_APPS_FIFA11
P	eu_czech	0	Slavia Praha	11	Milan Černý	2	22	71	Unknown	60	70	47	55	0	0	3969000	220000	eu:milancerny	SEASON_APPS_FIFA11
P	eu_czech	0	Slavia Praha	12	Petr Trapp	2	24	67	Unknown	68	45	61	55	0	0	2601000	140000	eu:petrtrapp	SEASON_APPS_FIFA11
P	eu_czech	0	Slavia Praha	13	Jiří Koubský	1	27	67	Unknown	67	42	59	55	0	0	2601000	140000	eu:jirikoubsky	SEASON_APPS_FIFA11
P	eu_czech	0	Slavia Praha	14	Martin Vaniak	0	39	70	Unknown	72	58	69	55	0	0	3600000	200000	eu:martinvaniak	SEASON_APPS_EST_RATING
P	eu_czech	0	Slavia Praha	15	Ondřej Čelůstka	1	21	71	Unknown	66	68	60	55	0	0	3969000	220000	eu:ondrejcelustka	SEASON_APPS_EST_RATING
P	eu_czech	0	Slavia Praha	16	Jakub Hora	3	19	71	Unknown	66	76	66	55	0	0	3969000	220000	eu:jakubhora:23021991	SEASON_ARCHIVE_EST_RATING
P	eu_czech	0	Slavia Praha	17	Štěpán Koreš	2	21	70	Unknown	66	69	74	55	0	0	3600000	200000	eu:stepankores:14021989	SEASON_ARCHIVE_EST_RATING
T	eu_czech	1	Slovan Liberec	-1		-1	2010	0	Czech	0	0	0	55	55	2	0	0	eu_czech:1	REGISTRY
P	eu_czech	1	Slovan Liberec	0	Jiří Štajner	3	34	74	Unknown	75	68	65	55	0	0	5184000	280000	eu:jiristajner	SEASON_APPS_FIFA11
P	eu_czech	1	Slovan Liberec	1	Andrej Kerić	3	24	72	Unknown	73	39	74	55	0	0	4356000	240000	eu:andrejkeric	SEASON_APPS_FIFA11
P	eu_czech	1	Slovan Liberec	2	Jan Nezmar	3	33	72	Unknown	68	72	71	55	0	0	4356000	240000	eu:jannezmar	SEASON_APPS_FIFA11
P	eu_czech	1	Slovan Liberec	3	Miroslav Holeňák	1	34	72	Unknown	75	44	74	55	0	0	4356000	240000	eu:miroslavholenak	SEASON_APPS_FIFA11
