type	league	clubIndex	club	playerIndex	player	position	age	overall	nationality	speed	resistance	quality	morale	style	formation	value	wage	uid	provenance
P	eu_czech	2	Sparta Praha	18	Miloš Lačný	3	25	60	Unknown	70	51	60	55	0	0	900000	50000	eu:miloslacny	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	2	Sparta Praha	19	Jan Krob	1	23	57	Unknown	77	46	56	55	0	0	441000	50000	eu:jankrob	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	2	Sparta Praha	20	Martin Jirouš	3	28	56	Unknown	58	54	53	55	0	0	324000	50000	eu:martinjirous	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	2	Sparta Praha	21	Lukáš Hejda	1	31	53	Unknown	61	49	48	55	0	0	250000	50000	eu:lukashejda	FIFA11_RATING_EST_AGE_ECONOMY
T	eu_czech	3	Viktoria Plzeň	-1		-1	2010	0	Czech	0	0	0	55	55	2	0	0	eu_czech:3	REGISTRY
P	eu_czech	3	Viktoria Plzeň	0	Pavel Horváth	2	23	71	Unknown	73	70	61	55	0	0	3969000	220000	eu:pavelhorvath	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	3	Viktoria Plzeň	1	Daniel Kolář	2	29	69	Unknown	69	70	69	55	0	0	3249000	180000	eu:danielkolar	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	3	Viktoria Plzeň	2	David Limberský	1	27	69	Unknown	68	66	50	55	0	0	3249000	180000	eu:davidlimbersky	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	3	Viktoria Plzeň	3	Tomáš Rada	1	24	69	Unknown	70	66	57	55	0	0	3249000	180000	eu:tomasrada	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	3	Viktoria Plzeň	4	David Bystroň	1	20	68	Unknown	77	50	70	55	0	0	2916000	160000	eu:davidbystron	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	3	Viktoria Plzeň	5	František Rajtoral	2	25	68	Unknown	71	64	67	55	0	0	2916000	160000	eu:frantisekrajtoral	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	3	Viktoria Plzeň	6	Jan Rezek	3	21	68	Unknown	68	70	54	55	0	0	2916000	160000	eu:janrezek	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	3	Viktoria Plzeň	7	David Střihavka	3	21	67	Unknown	66	62	65	55	0	0	2601000	140000	eu:davidstrihavka	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	3	Viktoria Plzeň	8	Milan Petržela	2	23	67	Unknown	70	64	66	55	0	0	2601000	140000	eu:milanpetrzela	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	3	Viktoria Plzeň	9	Petr Jiráček	2	29	64	Unknown	70	62	64	55	0	0	1764000	90000	eu:petrjiracek	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	3	Viktoria Plzeň	10	Jakub Navrátil	1	32	63	Unknown	68	68	48	55	0	0	1521000	80000	eu:jakubnavratil	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	3	Viktoria Plzeň	11	Marek Bakoš	3	28	63	Unknown	58	62	58	55	0	0	1521000	80000	eu:marekbakos	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	3	Viktoria Plzeň	12	František Ševinský	1	27	62	Unknown	66	64	48	55	0	0	1296000	70000	eu:frantiseksevinsky	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	3	Viktoria Plzeň	13	Antonín Presl	3	30	56	Unknown	64	46	56	55	0	0	324000	50000	eu:antoninpresl	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_czech	3	Viktoria Plzeň	14	Roman Pavlík	2	32	62	Unknown	63	64	56	55	0	0	1296000	70000	eu:romanpavlik	ESTIMATED
P	eu_czech	3	Viktoria Plzeň	15	Michal Ďuriš	3	28	68	Unknown	77	71	64	55	0	0	2916000	160000	eu:michalduris	ESTIMATED
T	eu_czech	4	FK Jablonec	-1		-1	2010	0	Czech	0	0	0	55	55	2	0	0	eu_czech:4	REGISTRY
P	eu_czech	4	FK Jablonec	0	David Lafata	0	20	68	Unknown	69	62	70	55	0	0	2916000	160000	eu:davidlafata	ESTIMATED
P	eu_czech	4	FK Jablonec	1	Pavel Drsek	0	24	63	Unknown	69	69	64	55	0	0	1521000	80000	eu:paveldrsek	ESTIMATED
P	eu_czech	4	FK Jablonec	2	Matej Krajčík	1	23	62	Unknown	53	63	64	55	0	0	1296000	70000	eu:matejkrajcik	ESTIMATED
P	eu_czech	4	FK Jablonec	3	Karel Piták	1	31	66	Unknown	62	63	68	55	0	0	2304000	120000	eu:karelpitak	ESTIMATED
P	eu_czech	4	FK Jablonec	4	Luboš Loučka	1	27	66	Unknown	71	72	60	55	0	0	2304000	120000	eu:lubosloucka	ESTIMATED
P	eu_czech	4	FK Jablonec	5	Tomáš Pekhart	1	28	69	Unknown	68	67	70	55	0	0	3249000	180000	eu:tomaspekhart	ESTIMATED
P	eu_czech	4	FK Jablonec	6	Tomáš Jablonský	1	21	67	Unknown	67	68	73	55	0	0	2601000	140000	eu:tomasjablonsky	ESTIMATED
P	eu_czech	4	FK Jablonec	7	Michal Špit	1	23	63	Unknown	69	62	69	55	0	0	1521000	80000	eu:michalspit	ESTIMATED
P	eu_czech	4	FK Jablonec	8	Petr Pavlík	2	22	65	Unknown	66	66	59	55	0	0	2025000	110000	eu:petrpavlik	ESTIMATED
P	eu_czech	4	FK Jablonec	9	Jan Kovařík	2	29	64	Unknown	65	71	64	55	0	0	1764000	90000	eu:jankovarik	ESTIMATED
P	eu_czech	4	FK Jablonec	10	Marek Jarolím	2	26	68	Unknown	71	66	68	55	0	0	2916000	160000	eu:marekjarolim	ESTIMATED
P	eu_czech	4	FK Jablonec	11	Tomáš Čížek	2	32	62	Unknown	70	60	65	55	0	0	1296000	70000	eu:tomascizek	ESTIMATED
P	eu_czech	4	FK Jablonec	12	Jan Vošahlík	2	23	70	Unknown	72	70	66	55	0	0	3600000	200000	eu:janvosahlik	ESTIMATED
P	eu_czech	4	FK Jablonec	13	Vít Beneš	2	33	64	Unknown	72	65	65	55	0	0	1764000	90000	eu:vitbenes	ESTIMATED
P	eu_czech	4	FK Jablonec	14	Ondřej Vaněk	2	25	67	Unknown	60	74	71	55	0	0	2601000	140000	eu:ondrejvanek	ESTIMATED
P	eu_czech	4	FK Jablonec	15	Jiří Valenta	3	22	67	Unknown	66	67	63	55	0	0	2601000	140000	eu:jirivalenta	ESTIMATED
T	eu_denmark	0	AaB Aalborg	-1		-1	2010	0	Denmark	0	0	0	55	55	2	0	0	eu_denmark:0	REGISTRY
P	eu_denmark	0	AaB Aalborg	0	Kjetil Wæhler	1	32	73	Unknown	68	78	63	55	0	0	4761000	260000	eu:kjetilwhler	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	0	AaB Aalborg	1	Kasper Bøgelund	1	33	69	Unknown	77	56	66	55	0	0	3249000	180000	eu:kasperbgelund	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	0	AaB Aalborg	2	Jeppe Curth	3	29	68	Unknown	76	55	68	55	0	0	2916000	160000	eu:jeppecurth	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	0	AaB Aalborg	3	Rasmus Würtz	2	27	67	Unknown	65	36	66	55	0	0	2601000	140000	eu:rasmuswurtz	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	0	AaB Aalborg	4	Patrick Kristensen	2	31	65	Unknown	72	62	55	55	0	0	2025000	110000	eu:patrickkristensen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	0	AaB Aalborg	5	Lasse Nielsen	1	28	64	Unknown	59	68	59	55	0	0	1764000	90000	eu:lassenielsen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	0	AaB Aalborg	6	Marcus Tracy	3	33	64	Unknown	71	61	62	55	0	0	1764000	90000	eu:marcustracy	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	0	AaB Aalborg	7	Dennis Marshall	1	24	63	Unknown	68	71	54	55	0	0	1521000	80000	eu:dennismarshall	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	0	AaB Aalborg	8	Jones Kusi-Asare	3	31	60	Unknown	75	54	58	55	0	0	900000	50000	eu:joneskusiasare	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	0	AaB Aalborg	9	Daniel Christensen	2	30	57	Unknown	58	53	57	55	0	0	441000	50000	eu:danielchristensen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	0	AaB Aalborg	10	Karim Zaza	2	21	66	Unknown	61	73	67	55	0	0	2304000	120000	eu:karimzaza	ESTIMATED
P	eu_denmark	0	AaB Aalborg	11	Mathias Wichmann	2	27	66	Unknown	72	61	61	55	0	0	2304000	120000	eu:mathiaswichmann	ESTIMATED
P	eu_denmark	0	AaB Aalborg	12	Louay Chanko	2	30	61	Unknown	61	62	66	55	0	0	1089000	60000	eu:louaychanko	ESTIMATED
P	eu_denmark	0	AaB Aalborg	13	Ronnie Schwartz	2	20	66	Unknown	71	70	61	55	0	0	2304000	120000	eu:ronnieschwartz	ESTIMATED
T	eu_denmark	1	Esbjerg fB	-1		-1	2010	0	Denmark	0	0	0	55	55	2	0	0	eu_denmark:1	REGISTRY
P	eu_denmark	1	Esbjerg fB	0	Tim Janssen	3	32	70	Unknown	73	76	60	55	0	0	3600000	200000	eu:timjanssen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	1	Esbjerg fB	1	Jesper Lange	3	33	68	Unknown	67	60	67	55	0	0	2916000	160000	eu:jesperlange	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	1	Esbjerg fB	2	Søren Rieks	2	23	68	Unknown	74	38	66	55	0	0	2916000	160000	eu:srenrieks	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	1	Esbjerg fB	3	Nicolai Høgh	1	33	66	Unknown	63	64	52	55	0	0	2304000	120000	eu:nicolaihgh	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	1	Esbjerg fB	4	Jesper Jørgensen	2	21	65	Unknown	87	46	60	55	0	0	2025000	110000	eu:jesperjrgensen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	1	Esbjerg fB	5	Kevin Conboy	1	24	65	Unknown	55	65	50	55	0	0	2025000	110000	eu:kevinconboy	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	1	Esbjerg fB	6	Peter Nymann	2	25	65	Unknown	62	66	63	55	0	0	2025000	110000	eu:peternymann	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	1	Esbjerg fB	7	Arnór Smárason	3	20	64	Unknown	60	73	49	55	0	0	1764000	90000	eu:arnorsmarason	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	1	Esbjerg fB	8	Fredrik Risp	1	20	64	Unknown	67	52	64	55	0	0	1764000	90000	eu:fredrikrisp	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	1	Esbjerg fB	9	Martin Fribrock	2	33	62	Unknown	70	54	61	55	0	0	1296000	70000	eu:martinfribrock	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	1	Esbjerg fB	10	Mikkel Vendelbo	2	21	62	Unknown	69	53	57	55	0	0	1296000	70000	eu:mikkelvendelbo	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	1	Esbjerg fB	11	Thomas Gaardsøe	1	27	62	Unknown	74	62	57	55	0	0	1296000	70000	eu:thomasgaardse	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	1	Esbjerg fB	12	Emmanuel Ukpai	3	28	60	Unknown	79	43	59	55	0	0	900000	50000	eu:emmanuelukpai	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	1	Esbjerg fB	13	Jeppe Mehl	2	24	60	Unknown	63	60	55	55	0	0	900000	50000	eu:jeppemehl	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	1	Esbjerg fB	14	Sebastian Andersen	2	31	57	Unknown	64	53	59	55	0	0	441000	50000	eu:sebastianandersen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	1	Esbjerg fB	15	Kevin Bechmann Timm	3	26	53	Unknown	63	64	47	55	0	0	250000	50000	eu:kevinbechmanntimm	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	1	Esbjerg fB	16	Kian Hansen	1	24	53	Unknown	79	52	43	55	0	0	250000	50000	eu:kianhansen	FIFA11_RATING_EST_AGE_ECONOMY
T	eu_denmark	2	FC Copenhagen	-1		-1	2010	0	Denmark	0	0	0	55	55	2	0	0	eu_denmark:2	REGISTRY
P	eu_denmark	2	FC Copenhagen	0	William Kvist	2	26	82	Unknown	85	73	81	55	0	0	9216000	510000	eu:williamkvist	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	1	Jesper Grønkjær	2	26	81	Unknown	76	72	81	55	0	0	8649000	480000	eu:jespergrnkjr	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	2	Dame N'Doye	3	33	80	Unknown	83	61	81	55	0	0	8100000	450000	eu:damendoye	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	3	Oscar Wendt	1	26	74	Unknown	58	73	61	55	0	0	5184000	280000	eu:oscarwendt	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	4	Sölvi Ottesen	1	30	74	Unknown	74	86	59	55	0	0	5184000	280000	eu:solviottesen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	5	Martin Vingaard	2	32	73	Unknown	71	68	70	55	0	0	4761000	260000	eu:martinvingaard	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	6	Mathias Jørgensen	1	25	73	Unknown	85	65	67	55	0	0	4761000	260000	eu:mathiasjrgensen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	7	Zdeněk Pospěch	1	29	73	Unknown	74	69	65	55	0	0	4761000	260000	eu:zdenekpospech	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	8	César Santin	3	30	72	Unknown	79	68	68	55	0	0	4356000	240000	eu:cesarsantin	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	9	Mikael Antonsson	1	24	72	Unknown	68	80	64	55	0	0	4356000	240000	eu:mikaelantonsson	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	10	Claudemir	2	30	71	Unknown	73	68	69	55	0	0	3969000	220000	eu:claudemir	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	11	Cristian Bolaños	2	33	71	Unknown	78	46	70	55	0	0	3969000	220000	eu:cristianbolanos	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	12	Martin Bergvold	2	31	71	Unknown	53	68	58	55	0	0	3969000	220000	eu:martinbergvold	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	13	Morten Nordstrand	3	30	71	Unknown	72	77	69	55	0	0	3969000	220000	eu:mortennordstrand	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	14	Hjalte Nørregaard	2	21	66	Unknown	70	63	61	55	0	0	2304000	120000	eu:hjaltenrregaard	ESTIMATED
P	eu_denmark	2	FC Copenhagen	15	Peter Larsson	1	26	70	Unknown	75	63	63	55	0	0	3600000	200000	eu:peterlarsson	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	16	Thomas Kristensen	2	23	67	Unknown	54	76	59	55	0	0	2601000	140000	eu:thomaskristensen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	17	Thomas Delaney	2	29	63	Unknown	65	68	46	55	0	0	1521000	80000	eu:thomasdelaney	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	2	FC Copenhagen	18	Søren Frederiksen	3	30	57	Unknown	51	56	55	55	0	0	441000	50000	eu:srenfrederiksen	FIFA11_RATING_EST_AGE_ECONOMY
T	eu_denmark	3	FC Nordsjælland	-1		-1	2010	0	Denmark	0	0	0	55	55	2	0	0	eu_denmark:3	REGISTRY
P	eu_denmark	3	FC Nordsjælland	0	Anders Due	2	33	69	Unknown	69	68	63	55	0	0	3249000	180000	eu:andersdue	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	3	FC Nordsjælland	1	Nicolai Stokholm	2	21	68	Unknown	65	66	60	55	0	0	2916000	160000	eu:nicolaistokholm	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	3	FC Nordsjælland	2	Andreas Laudrup	3	23	66	Unknown	59	48	60	55	0	0	2304000	120000	eu:andreaslaudrup	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	3	FC Nordsjælland	3	Michael Parkhurst	1	23	66	Unknown	65	46	64	55	0	0	2304000	120000	eu:michaelparkhurst	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	3	FC Nordsjælland	4	Rawez Lawan	3	21	66	Unknown	71	56	65	55	0	0	2304000	120000	eu:rawezlawan	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	3	FC Nordsjælland	5	Bajram Fetai	3	29	65	Unknown	81	59	59	55	0	0	2025000	110000	eu:bajramfetai	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	3	FC Nordsjælland	6	Patrice Bernier	2	33	63	Unknown	69	69	50	55	0	0	1521000	80000	eu:patricebernier	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	3	FC Nordsjælland	7	Andreas Bjelland	1	21	61	Unknown	65	44	57	55	0	0	1089000	60000	eu:andreasbjelland	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	3	FC Nordsjælland	8	Henrik Kildentoft	1	27	61	Unknown	63	62	57	55	0	0	1089000	60000	eu:henrikkildentoft	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	3	FC Nordsjælland	9	Pierre Bengtsson	1	32	61	Unknown	59	56	51	55	0	0	1089000	60000	eu:pierrebengtsson	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	3	FC Nordsjælland	10	Søren Christensen	2	27	61	Unknown	82	62	57	55	0	0	1089000	60000	eu:srenchristensen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	3	FC Nordsjælland	11	Matti Lund Nielsen	2	33	60	Unknown	66	62	41	55	0	0	900000	50000	eu:mattilundnielsen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	3	FC Nordsjælland	12	Tobias Mikkelsen	3	26	59	Unknown	61	58	55	55	0	0	729000	50000	eu:tobiasmikkelsen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	3	FC Nordsjælland	13	Andreas Granskov	2	24	68	Unknown	62	61	62	55	0	0	2916000	160000	eu:andreasgranskov	ESTIMATED
P	eu_denmark	3	FC Nordsjælland	14	Mads Thomsen	3	20	57	Unknown	65	46	54	55	0	0	441000	50000	eu:madsthomsen	FIFA11_RATING_EST_AGE_ECONOMY
T	eu_denmark	4	Odense BK	-1		-1	2010	0	Denmark	0	0	0	55	55	2	0	0	eu_denmark:4	REGISTRY
P	eu_denmark	4	Odense BK	0	Peter Utaka	3	27	73	Unknown	69	69	68	55	0	0	4761000	260000	eu:peterutaka	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	4	Odense BK	1	Eric Djemba-Djemba	2	24	72	Unknown	76	54	74	55	0	0	4356000	240000	eu:ericdjembadjemba	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	4	Odense BK	2	Atle Roar Håland	1	30	71	Unknown	59	72	57	55	0	0	3969000	220000	eu:atleroarhaland	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	4	Odense BK	3	Chris Sørensen	1	20	70	Unknown	88	73	60	55	0	0	3600000	200000	eu:chrissrensen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	4	Odense BK	4	Espen Ruud	1	22	70	Unknown	65	54	70	55	0	0	3600000	200000	eu:espenruud	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	4	Odense BK	5	Johan Absalonsen	3	26	70	Unknown	61	70	56	55	0	0	3600000	200000	eu:johanabsalonsen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	4	Odense BK	6	Anders Møller Christensen	1	23	62	Unknown	55	58	67	55	0	0	1296000	70000	eu:andersmllerchristensen	ESTIMATED
P	eu_denmark	4	Odense BK	7	Cacá	2	24	69	Unknown	82	54	66	55	0	0	3249000	180000	eu:caca	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	4	Odense BK	8	Andreas Johansson	2	32	68	Unknown	68	62	68	55	0	0	2916000	160000	eu:andreasjohansson	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	4	Odense BK	9	Hans Henrik Andreasen	2	33	68	Unknown	79	66	69	55	0	0	2916000	160000	eu:hanshenrikandreasen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	4	Odense BK	10	Rurik Gíslason	2	21	68	Unknown	67	70	58	55	0	0	2916000	160000	eu:rurikgislason	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	4	Odense BK	11	Njogu Demba-Nyrén	3	26	67	Unknown	74	58	66	55	0	0	2601000	140000	eu:njogudembanyren	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	4	Odense BK	12	Jonas Troest	2	23	65	Unknown	64	68	44	55	0	0	2025000	110000	eu:jonastroest	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	4	Odense BK	13	Thomas Helveg	1	26	64	Unknown	73	69	61	55	0	0	1764000	90000	eu:thomashelveg	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	4	Odense BK	14	Henrik Toft	3	28	63	Unknown	74	55	56	55	0	0	1521000	80000	eu:henriktoft	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	4	Odense BK	15	Timmi Johansen	1	33	60	Unknown	59	58	59	55	0	0	900000	50000	eu:timmijohansen	FIFA11_RATING_EST_AGE_ECONOMY
T	eu_denmark	5	Brøndby IF	-1		-1	2010	0	Denmark	0	0	0	55	55	2	0	0	eu_denmark:5	REGISTRY
P	eu_denmark	5	Brøndby IF	0	Michael Krohn-Dehli	2	21	73	Unknown	80	62	70	55	0	0	4761000	260000	eu:michaelkrohndehli	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	5	Brøndby IF	1	Max von Schlebrügge	1	23	71	Unknown	67	76	66	55	0	0	3969000	220000	eu:maxvonschlebrugge	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	5	Brøndby IF	2	Martin Bernburg	3	27	70	Unknown	67	68	66	55	0	0	3600000	200000	eu:martinbernburg	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	5	Brøndby IF	3	Alexander Farnerud	2	28	68	Unknown	68	84	58	55	0	0	2916000	160000	eu:alexanderfarnerud	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	5	Brøndby IF	4	Mikael Nilsson	1	20	68	Unknown	75	70	63	55	0	0	2916000	160000	eu:mikaelnilsson	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	5	Brøndby IF	5	Mike Jensen	2	29	68	Unknown	69	62	66	55	0	0	2916000	160000	eu:mikejensen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	5	Brøndby IF	6	Ousman Jallow	3	33	67	Unknown	66	74	52	55	0	0	2601000	140000	eu:ousmanjallow	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	5	Brøndby IF	7	Remco van der Schaaf	2	29	67	Unknown	60	60	63	55	0	0	2601000	140000	eu:remcovanderschaaf	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	5	Brøndby IF	8	Stefán Gíslason	2	27	67	Unknown	65	58	68	55	0	0	2601000	140000	eu:stefangislason	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	5	Brøndby IF	9	Jan Kristiansen	2	25	66	Unknown	64	64	58	55	0	0	2304000	120000	eu:jankristiansen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	5	Brøndby IF	10	Mikkel Bischoff	1	28	66	Unknown	74	63	54	55	0	0	2304000	120000	eu:mikkelbischoff	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	5	Brøndby IF	11	Peter Madsen	3	31	65	Unknown	67	66	64	55	0	0	2025000	110000	eu:petermadsen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	5	Brøndby IF	12	Thomas Rasmussen	1	25	65	Unknown	76	59	64	55	0	0	2025000	110000	eu:thomasrasmussen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	5	Brøndby IF	13	Anders Randrup	1	32	64	Unknown	70	56	66	55	0	0	1764000	90000	eu:andersrandrup	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	5	Brøndby IF	14	Jan Frederiksen	1	31	63	Unknown	68	68	49	55	0	0	1521000	80000	eu:janfrederiksen	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	5	Brøndby IF	15	Paul Jatta	2	22	58	Unknown	69	53	56	55	0	0	576000	50000	eu:pauljatta	FIFA11_RATING_EST_AGE_ECONOMY
P	eu_denmark	5	Brøndby IF	16	Nicolaj Agger	3	30	57	Unknown	42	66	52	55	0	0	441000	50000	eu:nicolajagger	FIFA11_RATING_EST_AGE_ECONOMY
T	eu_finland	0	HJK Helsinki	-1		-1	2010	0	Finland	0	0	0	55	55	2	0	0	eu_finland:0	REGISTRY
P	eu_finland	0	HJK Helsinki	0	Ville Wallén	0	21	64	Unknown	57	67	64	55	0	0	1764000	90000	eu:villewallen	ESTIMATED
P	eu_finland	0	HJK Helsinki	1	Tuomas Kansikas	0	23	66	Unknown	69	71	66	55	0	0	2304000	120000	eu:tuomaskansikas	ESTIMATED
P	eu_finland	0	HJK Helsinki	2	Sebastian Sorsa	1	33	63	Unknown	67	68	57	55	0	0	1521000	80000	eu:sebastiansorsa	ESTIMATED
P	eu_finland	0	HJK Helsinki	3	Mathias Lindström	1	27	59	Unknown	58	64	56	55	0	0	729000	50000	eu:mathiaslindstrom	ESTIMATED
P	eu_finland	0	HJK Helsinki	4	Cheyne Fowler	1	21	62	Unknown	68	63	60	55	0	0	1296000	70000	eu:cheynefowler	ESTIMATED
P	eu_finland	0	HJK Helsinki	5	Medo	1	21	63	Unknown	59	63	61	55	0	0	1521000	80000	eu:medo	ESTIMATED
P	eu_finland	0	HJK Helsinki	6	Dawda Bah	1	23	62	Unknown	53	57	59	55	0	0	1296000	70000	eu:dawdabah	ESTIMATED
P	eu_finland	0	HJK Helsinki	7	Aki Riihilahti	1	26	59	Unknown	58	53	60	55	0	0	729000	50000	eu:akiriihilahti	ESTIMATED
P	eu_finland	0	HJK Helsinki	8	Juho Mäkelä	2	25	58	Unknown	61	60	58	55	0	0	576000	50000	eu:juhomakela	ESTIMATED
P	eu_finland	0	HJK Helsinki	9	Akseli Pelvas	2	32	65	Unknown	68	70	65	55	0	0	2025000	110000	eu:akselipelvas	ESTIMATED
P	eu_finland	0	HJK Helsinki	10	Jarno Parikka	2	23	58	Unknown	56	55	62	55	0	0	576000	50000	eu:jarnoparikka	ESTIMATED
P	eu_finland	0	HJK Helsinki	11	Teemu Pukki	2	26	61	Unknown	64	61	59	55	0	0	1089000	60000	eu:teemupukki	ESTIMATED
